Unnamed: 0,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,status,abs_log2FC
ENSG00000290588.1,ENSG00000290588,75.531007367667,5.68449608514606,0.532045561922818,10.6842279909304,1.20648647815067e-26,9.98580200370515e-23,Up-regulated,5.68449608514606
ENSG00000112599.9,GUCA1B,79.0324335393014,1.96839556138862,0.207192059196812,9.50034267249037,2.09200738284019e-21,1.0432840818224e-17,Up-regulated,1.96839556138862
ENSG00000274276.6,ENSG00000274276,54.5164979040876,3.49906135691668,0.386388069312481,9.05582142622243,1.35543703720684e-19,4.50637633636701e-16,Up-regulated,3.49906135691668
ENSG00000180346.5,TIGD2,445.676985619657,0.983934201353874,0.109667988604547,8.97193624022644,2.91347053511431e-19,7.26473877930753e-16,Not Significant,0.983934201353874
ENSG00000137713.16,PPP2R1B,796.253804913429,0.85599427328092,0.0957539949754645,8.93951498838514,3.90882138793338e-19,8.66368544961057e-16,Not Significant,0.85599427328092
ENSG00000291093.1,SVIL-AS1,326.663805683827,1.90170510125159,0.215243281962132,8.83514265307548,9.997060475913281e-19,1.99421362373518e-15,Up-regulated,1.90170510125159
ENSG00000183426.17,NPIPA1,278.722232937967,1.28526609135177,0.147140462036071,8.73496027922417,2.43741765465184e-18,4.42014612499953e-15,Up-regulated,1.28526609135177
ENSG00000180616.9,SSTR2,3464.01331149024,1.32565322208447,0.166513205164167,7.96124980464764,1.7031015238347502e-15,2.61334378441967e-12,Up-regulated,1.32565322208447
ENSG00000007062.12,PROM1,404.085584259995,1.49004858355947,0.189761481203657,7.85221834330178,4.087420789656611e-15,5.823990708005009e-12,Up-regulated,1.49004858355947
ENSG00000254681.7,PKD1P5,220.011591037796,2.05576851342067,0.262589886381029,7.82881832104404,4.924766859321581e-15,6.5492832873164495e-12,Up-regulated,2.05576851342067
ENSG00000249378.8,LINC01060,94.1006961852587,9.0256615284663,1.18519890299019,7.61531377197115,2.63051656826438e-14,3.0866790884551696e-11,Up-regulated,9.0256615284663
ENSG00000147647.13,DPYS,31.251148500242,3.29336602267498,0.456646108275609,7.21207509051466,5.510556961733219e-13,5.49622951363272e-10,Up-regulated,3.29336602267498
ENSG00000215252.12,GOLGA8B,1150.73829381412,1.30242886175113,0.183464913580844,7.09906235655906,1.2560613174837e-12,1.13890505278022e-09,Up-regulated,1.30242886175113
ENSG00000003096.15,KLHL13,1387.35249488527,1.07109362691972,0.150783197609286,7.10353437188118,1.21606086027405e-12,1.13890505278022e-09,Up-regulated,1.07109362691972
ENSG00000253537.3,PCDHGA7,237.456323647231,6.10150634255246,0.865719554645196,7.04790172500271,1.8163584209093399e-12,1.4493087112119801e-09,Up-regulated,6.10150634255246
ENSG00000253731.3,PCDHGA6,267.418436057701,5.77754679932383,0.82155501410205,7.03245272702598,2.02934073336544e-12,1.5471862582771602e-09,Up-regulated,5.77754679932383
ENSG00000109046.15,WSB1,3064.88195369034,1.0210874255256,0.145287097105711,7.0280668129989,2.09414622886922e-12,1.5471862582771602e-09,Up-regulated,1.0210874255256
ENSG00000205702.13,CYP2D7,112.03623139599,1.72106255271859,0.247257684682016,6.9606028825027,3.3881961642283897e-12,2.41384775300099e-09,Up-regulated,1.72106255271859
ENSG00000076716.9,GPC4,856.176080318995,1.36762929664844,0.206533596118596,6.62182483794606,3.54791331744423e-11,2.28302499536701e-08,Up-regulated,1.36762929664844
ENSG00000268916.6,CSAG3,32.4182329379096,8.38786862624717,1.27308221712376,6.58863073682518,4.4390127617876695e-11,2.68688739226853e-08,Up-regulated,8.38786862624717
ENSG00000131584.19,ACAP3,2549.48265212072,0.930754403873516,0.144074120374246,6.46024699964013,1.0453222043163501e-10,5.79224648102846e-08,Not Significant,0.930754403873516
ENSG00000213199.8,ASIC3,124.295249767003,1.35460376944619,0.209571648011373,6.46367856673377,1.02187819245626e-10,5.79224648102846e-08,Up-regulated,1.35460376944619
ENSG00000164972.14,SPMIP6,110.389255069339,2.90448821047876,0.452387201797428,6.42035892911785,1.35953407329393e-10,7.13683834054405e-08,Up-regulated,2.90448821047876
ENSG00000221946.8,FXYD7,168.311093803699,1.85416663072423,0.289059029839913,6.41449129525933,1.4129386339673e-10,7.22699996676401e-08,Up-regulated,1.85416663072423
ENSG00000187627.18,RGPD1,38.4693782122645,5.31004322011991,0.828592694309313,6.40850837400417,1.46950209905346e-10,7.32840696797959e-08,Up-regulated,5.31004322011991
ENSG00000171163.16,ZNF692,399.613889060979,0.896239363933247,0.140838226994849,6.36360868108648,1.97067835155296e-10,9.58807116018986e-08,Not Significant,0.896239363933247
ENSG00000227232.6,WASH7P,210.556301035761,0.89907494387879,0.141664599970012,6.34650395419255,2.2026288822784701e-10,1.02181490566723e-07,Not Significant,0.89907494387879
ENSG00000164877.19,MICALL2,331.328873653343,1.07463700208726,0.169530129048333,6.33891455235596,2.31389515351531e-10,1.04903592096189e-07,Up-regulated,1.07463700208726
ENSG00000226686.10,LINC01535,53.7147267214457,4.12659784055083,0.653545686971305,6.31416888339439,2.71617198347683e-10,1.20404886058657e-07,Up-regulated,4.12659784055083
ENSG00000009950.16,MLXIPL,236.338867879628,1.18021088684523,0.187117947309551,6.30730992838862,2.83926925354368e-10,1.23125528412368e-07,Up-regulated,1.18021088684523
ENSG00000255085.9,ENSG00000255085,43.2286709495886,7.06549968843992,1.12649030024671,6.2721353986737,3.56129671974982e-10,1.4800155617827e-07,Up-regulated,7.06549968843992
ENSG00000253846.3,PCDHGA10,150.842915938492,2.97455470091385,0.478390230767968,6.21784164810129,5.04039836724353e-10,2.05195646183212e-07,Up-regulated,2.97455470091385
ENSG00000100197.23,CYP2D6,95.3565067067787,1.55807374650008,0.250733642331477,6.21405939790185,5.16329955523411e-10,2.0599499905562e-07,Up-regulated,1.55807374650008
ENSG00000198089.16,SFI1,554.289214432278,1.09270241558421,0.176618922723216,6.18677998221411,6.14055743949297e-10,2.40180078045109e-07,Up-regulated,1.09270241558421
ENSG00000075651.17,PLD1,284.787542156591,0.878688247295809,0.142368391223316,6.17193352924467,6.74598630536157e-10,2.5878641311414e-07,Not Significant,0.878688247295809
ENSG00000104885.19,DOT1L,918.676095060524,0.757775487257592,0.123271561728645,6.14720440490293,7.88604766758766e-10,2.96812979005733e-07,Not Significant,0.757775487257592
ENSG00000170638.10,TRABD,192.669476368729,1.18038967920692,0.192192599725568,6.14170202646929,8.164190209777591e-10,3.01591233897488e-07,Up-regulated,1.18038967920692
ENSG00000117335.21,CD46,1879.31008086228,0.846482188754857,0.138763043262075,6.10019907934816,1.0593644099365602e-09,3.84221840898447e-07,Not Significant,0.846482188754857
ENSG00000230453.11,ANKRD18B,41.9847059754885,2.62017969785923,0.430330143881796,6.08876634628446,1.1378403520244e-09,4.05314988253262e-07,Up-regulated,2.62017969785923
ENSG00000006071.16,ABCC8,537.61804828266,1.09685850309957,0.180683323632496,6.07061283270693,1.27423051370694e-09,4.45935969954843e-07,Up-regulated,1.09685850309957
ENSG00000167615.18,LENG8,2237.04502075163,1.23066745717181,0.204122069017912,6.02907594995922,1.6489978526563602e-09,5.67141537323949e-07,Up-regulated,1.23066745717181
ENSG00000290885.1,ENSG00000290885,40.5601698995646,7.64976065635435,1.27250804213686,6.0115617371726,1.8374451013874701e-09,6.21165999747861e-07,Up-regulated,7.64976065635435
ENSG00000105397.15,TYK2,796.694565332551,0.612494256569671,0.101975745124316,6.00627390192636,1.89835390058532e-09,6.21165999747861e-07,Not Significant,0.612494256569671
ENSG00000169248.13,CXCL11,53.2497770605149,5.44894176003535,0.915984948271432,5.94872412512687,2.70240666855533e-09,8.55676321021297e-07,Up-regulated,5.44894176003535
